eje_x,eje_y,eje_z,timestamp
6656.0,8294.0,0.0,1681983786158
10136.0,9010.0,0.0,1681983786206
8600.0,8704.0,0.0,1681983786254
6962.0,7680.0,0.0,1681983786302
7680.0,8806.0,0.0,1681983786350
6040.0,9522.0,0.0,1681983786399
7576.0,7270.0,0.0,1681983786447
6040.0,8294.0,0.0,1681983786495
6860.0,9010.0,0.0,1681983786543
12492.0,11570.0,0.0,1681983786591
8192.0,11058.0,0.0,1681983786639
9830.0,4812.0,0.0,1681983786688
8498.0,7884.0,0.0,1681983786736
7270.0,10136.0,0.0,1681983786784
3890.0,10342.0,0.0,1681983786832
10136.0,8088.0,0.0,1681983786880
6246.0,9112.0,0.0,1681983786929
8190.0,8498.0,0.0,1681983786977
6450.0,7782.0,0.0,1681983787025
5426.0,10546.0,0.0,1681983787073
7372.0,11160.0,0.0,1681983787122
6758.0,8192.0,0.0,1681983787170
9420.0,8702.0,0.0,1681983787218
5120.0,10648.0,0.0,1681983787266
6758.0,7986.0,0.0,1681983787314
6860.0,9318.0,0.0,1681983787363
6656.0,8498.0,0.0,1681983787411
6348.0,9522.0,0.0,1681983787459
6758.0,10444.0,0.0,1681983787508
8806.0,9830.0,0.0,1681983787556
8702.0,7372.0,0.0,1681983787605
5528.0,8704.0,0.0,1681983787653
10956.0,8192.0,0.0,1681983787701
8702.0,8806.0,0.0,1681983787750
8600.0,11160.0,0.0,1681983787798
7986.0,10240.0,0.0,1681983787846
7986.0,7576.0,0.0,1681983787894
5632.0,7884.0,0.0,1681983787943
8396.0,12696.0,0.0,1681983787991
7782.0,8600.0,0.0,1681983788039
10034.0,9420.0,0.0,1681983788087
10444.0,9420.0,0.0,1681983788135
9112.0,10342.0,0.0,1681983788183
9420.0,10240.0,0.0,1681983788232
4812.0,7474.0,0.0,1681983788280
270232.0,2034072.0,0.0,1681983788328
419532.0,109566.0,0.0,1681983788377
1175040.0,3036364.0,0.0,1681983788425
1.5634432E7,6854962.0,0.0,1681983788473
1382706.0,462130.0,0.0,1681983788522
241254.0,66252.0,0.0,1681983788570
82432.0,26316.0,0.0,1681983788618
164864.0,277298.0,0.0,1681983788666
133528.0,200806.0,0.0,1681983788714
104754.0,71270.0,0.0,1681983788763
167526.0,29592.0,0.0,1681983788811
304640.0,0.0,0.0,1681983788859
1116262.0,65330.0,0.0,1681983788907
1488690.0,115302.0,0.0,1681983788956
1846066.0,139160.0,0.0,1681983789004
3170712.0,218726.0,0.0,1681983789052
1963008.0,104960.0,0.0,1681983789101
463564.0,0.0,0.0,1681983789149
158104.0,0.0,0.0,1681983789197
279346.0,29798.0,0.0,1681983789245
247910.0,154112.0,0.0,1681983789293
441650.0,308530.0,0.0,1681983789341
748032.0,684338.0,0.0,1681983789389
1274162.0,1344512.0,0.0,1681983789438
1893478.0,2273280.0,0.0,1681983789486
3201024.0,4273868.0,0.0,1681983789534
6274048.0,9548390.0,0.0,1681983789582
1.3795532E7,2.1991116E7,0.0,1681983789631
1.2014898E7,3467160.0,0.0,1681983789679
493158.0,95744.0,0.0,1681983789727
89190.0,55704.0,0.0,1681983789775
14028.0,13208.0,0.0,1681983789823
9216.0,8806.0,0.0,1681983789873
7270.0,9932.0,0.0,1681983789921
6450.0,7372.0,0.0,1681983789969
5222.0,9830.0,0.0,1681983790017
4504.0,7270.0,0.0,1681983790065
3584.0,8294.0,0.0,1681983790113
5324.0,5528.0,0.0,1681983790161
8192.0,9112.0,0.0,1681983790210
6962.0,8396.0,0.0,1681983790258
5222.0,5734.0,0.0,1681983790306
1534.0,7680.0,0.0,1681983790354
3584.0,5734.0,0.0,1681983790403
4608.0,5836.0,0.0,1681983790451
3686.0,5938.0,0.0,1681983790499
6962.0,6450.0,0.0,1681983790548
4914.0,7576.0,0.0,1681983790596
4094.0,5630.0,0.0,1681983790644
8192.0,8600.0,0.0,1681983790692
3992.0,9010.0,0.0,1681983790740
4300.0,7064.0,0.0,1681983790789
3992.0,7782.0,0.0,1681983790837
4606.0,9420.0,0.0,1681983790885
6552.0,8806.0,0.0,1681983790933
3584.0,8192.0,0.0,1681983790981
3582.0,7782.0,0.0,1681983791029
2560.0,8704.0,0.0,1681983791077
3992.0,8396.0,0.0,1681983791126
5836.0,8190.0,0.0,1681983791175
3480.0,7782.0,0.0,1681983791223
2662.0,6552.0,0.0,1681983791271
5426.0,5528.0,0.0,1681983791319
4504.0,5938.0,0.0,1681983791367
6450.0,9216.0,0.0,1681983791416
5120.0,6758.0,0.0,1681983791464
6348.0,8806.0,0.0,1681983791512
5734.0,7064.0,0.0,1681983791560
4812.0,9318.0,0.0,1681983791608
3992.0,6348.0,0.0,1681983791656
6246.0,9010.0,0.0,1681983791705
3072.0,9830.0,0.0,1681983791753
3992.0,7270.0,0.0,1681983791801
5528.0,5426.0,0.0,1681983791850
4402.0,5426.0,0.0,1681983791898
4198.0,9932.0,0.0,1681983791946
3378.0,7474.0,0.0,1681983791994
4198.0,8704.0,0.0,1681983792042
4710.0,7986.0,0.0,1681983792091
3992.0,5222.0,0.0,1681983792139
4096.0,10546.0,0.0,1681983792187
6348.0,5836.0,0.0,1681983792235
7270.0,9728.0,0.0,1681983792284
2456.0,5632.0,0.0,1681983792332
8600.0,7680.0,0.0,1681983792380
5016.0,6246.0,0.0,1681983792429
7168.0,8600.0,0.0,1681983792477
9318.0,9624.0,0.0,1681983792525
2252.0,7064.0,0.0,1681983792573
4096.0,6348.0,0.0,1681983792621
3788.0,8704.0,0.0,1681983792670
5120.0,6552.0,0.0,1681983792718
5528.0,6860.0,0.0,1681983792766
5222.0,5528.0,0.0,1681983792815
7270.0,7576.0,0.0,1681983792862
5632.0,4504.0,0.0,1681983792911
4402.0,7064.0,0.0,1681983792959
7270.0,7270.0,0.0,1681983793008
4504.0,10034.0,0.0,1681983793056
7064.0,5222.0,0.0,1681983793104
4710.0,6860.0,0.0,1681983793153
4812.0,4812.0,0.0,1681983793201
6654.0,4198.0,0.0,1681983793249
6962.0,7576.0,0.0,1681983793297
8600.0,10752.0,0.0,1681983793345
6860.0,4608.0,0.0,1681983793393
3072.0,6144.0,0.0,1681983793442
5836.0,6040.0,0.0,1681983793490
5120.0,8396.0,0.0,1681983793538
6552.0,4300.0,0.0,1681983793586
2764.0,9112.0,0.0,1681983793634
5734.0,5120.0,0.0,1681983793683
6144.0,7372.0,0.0,1681983793731
4096.0,9318.0,0.0,1681983793779
5426.0,9932.0,0.0,1681983793827
5426.0,5938.0,0.0,1681983793876
5836.0,9522.0,0.0,1681983793924
7576.0,8396.0,0.0,1681983793972
5426.0,9728.0,0.0,1681983794020
5324.0,7678.0,0.0,1681983794069
5324.0,6758.0,0.0,1681983794117
4300.0,5016.0,0.0,1681983794165
6860.0,4300.0,0.0,1681983794214
7372.0,11058.0,0.0,1681983794262
3686.0,7884.0,0.0,1681983794310
4812.0,6040.0,0.0,1681983794359
2968.0,6450.0,0.0,1681983794407
7168.0,4402.0,0.0,1681983794455
4300.0,7678.0,0.0,1681983794503
3788.0,7678.0,0.0,1681983794551
5324.0,10240.0,0.0,1681983794600
4608.0,2968.0,0.0,1681983794648
5324.0,8192.0,0.0,1681983794697
4094.0,6758.0,0.0,1681983794745
6962.0,5734.0,0.0,1681983794793
3276.0,9830.0,0.0,1681983794842
8192.0,11160.0,0.0,1681983794890
4198.0,7576.0,0.0,1681983794938
5528.0,7372.0,0.0,1681983794986
7064.0,8190.0,0.0,1681983795034
2354.0,7782.0,0.0,1681983795083
5632.0,7064.0,0.0,1681983795131
4504.0,7168.0,0.0,1681983795179
5120.0,5324.0,0.0,1681983795227
4504.0,10956.0,0.0,1681983795275
5120.0,8396.0,0.0,1681983795324
6040.0,4504.0,0.0,1681983795372
3584.0,7884.0,0.0,1681983795420
5324.0,7474.0,0.0,1681983795468
4504.0,7986.0,0.0,1681983795516
9318.0,5016.0,0.0,1681983795565
4608.0,7474.0,0.0,1681983795613
4300.0,8704.0,0.0,1681983795661
4504.0,10136.0,0.0,1681983795710
7782.0,6758.0,0.0,1681983795758
4094.0,6656.0,0.0,1681983795806
6040.0,9624.0,0.0,1681983795855
7064.0,7270.0,0.0,1681983795903
3992.0,7474.0,0.0,1681983795951
6758.0,8908.0,0.0,1681983795999
5938.0,5016.0,0.0,1681983796047
7168.0,10752.0,0.0,1681983796096
6962.0,6552.0,0.0,1681983796144
7270.0,6860.0,0.0,1681983796192
4914.0,8088.0,0.0,1681983796241
6246.0,6450.0,0.0,1681983796289
6656.0,3686.0,0.0,1681983796337
4812.0,7474.0,0.0,1681983796385
6962.0,7474.0,0.0,1681983796433
7782.0,4710.0,0.0,1681983796482
818.0,7168.0,0.0,1681983796530
7168.0,5426.0,0.0,1681983796578
5938.0,6552.0,0.0,1681983796626
6860.0,6758.0,0.0,1681983796675
6246.0,7064.0,0.0,1681983796723
5836.0,6348.0,0.0,1681983796771
4300.0,7576.0,0.0,1681983796819
6656.0,8294.0,0.0,1681983796867
5938.0,8192.0,0.0,1681983796915
5630.0,6656.0,0.0,1681983796964
4402.0,5632.0,0.0,1681983797012
3992.0,7986.0,0.0,1681983797060
2662.0,5528.0,0.0,1681983797108
4300.0,5324.0,0.0,1681983797157
6656.0,8600.0,0.0,1681983797205
7678.0,7474.0,0.0,1681983797253
5324.0,7474.0,0.0,1681983797301
6142.0,5938.0,0.0,1681983797350
4198.0,7474.0,0.0,1681983797398
6144.0,8294.0,0.0,1681983797446
5836.0,6246.0,0.0,1681983797494
7678.0,7576.0,0.0,1681983797543
3582.0,5016.0,0.0,1681983797591
5734.0,10136.0,0.0,1681983797639
4094.0,7782.0,0.0,1681983797688
3992.0,7372.0,0.0,1681983797736
3480.0,5324.0,0.0,1681983797785
3992.0,8294.0,0.0,1681983797833
6040.0,8294.0,0.0,1681983797881
3788.0,3174.0,0.0,1681983797929
2150.0,6860.0,0.0,1681983797978
5836.0,5734.0,0.0,1681983798026
5734.0,9728.0,0.0,1681983798074
5734.0,6040.0,0.0,1681983798122
2866.0,5632.0,0.0,1681983798170
5528.0,6144.0,0.0,1681983798218
2252.0,7372.0,0.0,1681983798267
6656.0,8806.0,0.0,1681983798315
4812.0,7884.0,0.0,1681983798363
3992.0,10444.0,0.0,1681983798411
3686.0,8600.0,0.0,1681983798460
6758.0,6962.0,0.0,1681983798508
3480.0,6860.0,0.0,1681983798557
5734.0,7782.0,0.0,1681983798605
7372.0,7270.0,0.0,1681983798653
5324.0,8908.0,0.0,1681983798701
5016.0,7678.0,0.0,1681983798750
5938.0,7168.0,0.0,1681983798798
7680.0,7372.0,0.0,1681983798846
2866.0,7064.0,0.0,1681983798894
4608.0,7166.0,0.0,1681983798943
5120.0,5528.0,0.0,1681983798991
5632.0,7680.0,0.0,1681983799039
6552.0,6860.0,0.0,1681983799087
5120.0,9318.0,0.0,1681983799136
2048.0,10342.0,0.0,1681983799184
5630.0,6348.0,0.0,1681983799232
7372.0,9932.0,0.0,1681983799280
5938.0,6246.0,0.0,1681983799329
818.0,5734.0,0.0,1681983799377
4504.0,5120.0,0.0,1681983799425
5632.0,8088.0,0.0,1681983799474
4094.0,6656.0,0.0,1681983799522
4914.0,5222.0,0.0,1681983799570
5734.0,7680.0,0.0,1681983799618
8088.0,6040.0,0.0,1681983799667
4914.0,5630.0,0.0,1681983799716
2968.0,7372.0,0.0,1681983799764
5528.0,7064.0,0.0,1681983799812
5630.0,6654.0,0.0,1681983799860
6962.0,8192.0,0.0,1681983799908
5734.0,8600.0,0.0,1681983799957
2354.0,5734.0,0.0,1681983800005
6758.0,5120.0,0.0,1681983800052
5324.0,9216.0,0.0,1681983800101
6348.0,4710.0,0.0,1681983800150
4710.0,8396.0,0.0,1681983800198
7270.0,8294.0,0.0,1681983800246
6656.0,7576.0,0.0,1681983800294
4710.0,7168.0,0.0,1681983800343
3480.0,5734.0,0.0,1681983800391
8704.0,8600.0,0.0,1681983800439
4710.0,7884.0,0.0,1681983800487
6962.0,10342.0,0.0,1681983800536
6348.0,4812.0,0.0,1681983800584
7474.0,7576.0,0.0,1681983800632
7270.0,4504.0,0.0,1681983800680
4606.0,7166.0,0.0,1681983800728
4914.0,5528.0,0.0,1681983800777
6144.0,6962.0,0.0,1681983800825
4608.0,6246.0,0.0,1681983800873
2866.0,6142.0,0.0,1681983800921
7474.0,9216.0,0.0,1681983800969
3992.0,10546.0,0.0,1681983801018
6962.0,6144.0,0.0,1681983801066
3276.0,7884.0,0.0,1681983801114
6450.0,5938.0,0.0,1681983801163
5734.0,8908.0,0.0,1681983801211
6144.0,7782.0,0.0,1681983801259
